2024-04-27 12:16:31,319 INFO    MainThread:29373 [wandb_setup.py:_flush():76] Current SDK version is 0.16.6
2024-04-27 12:16:47,346 INFO    MainThread:29373 [wandb_run.py:_redirect():2190] redirect: wrap_raw
2024-04-27 12:16:47,349 INFO    MainThread:29373 [wandb_run.py:_redirect():2255] Wrapping output streams.
2024-04-27 12:16:47,366 INFO    MainThread:29373 [wandb_run.py:_redirect():2280] Redirects installed.
2024-04-27 12:16:47,375 INFO    MainThread:29373 [wandb_init.py:init():842] run started, returning control to user process
2024-04-27 12:16:47,382 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:16:47,383 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:16:49,130 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:16:49,139 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:16:49,140 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:16:58,180 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:16:58,191 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:16:58,192 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:17:10,287 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:17:10,380 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:17:10,382 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:17:21,920 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:17:21,928 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:17:21,929 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:17:26,047 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:17:26,058 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:17:26,058 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:17:40,022 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:17:40,025 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:17:40,025 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:17:47,312 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:17:47,324 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:17:47,325 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:17:49,375 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:17:49,385 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:17:49,386 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:17:51,421 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:17:51,429 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:17:51,429 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:17:51,620 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:17:51,632 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:17:51,633 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:17:53,705 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:17:53,714 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:17:53,715 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:17:56,307 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:17:56,313 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:17:56,313 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:18:20,436 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:18:20,472 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:18:20,472 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:18:27,992 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:18:28,009 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:18:28,010 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:18:55,477 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:18:55,486 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:18:55,487 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:19:44,132 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:19:44,136 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:19:44,136 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:19:50,392 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:19:50,570 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:19:50,571 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:20:36,795 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:20:36,802 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:20:36,802 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:20:47,813 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:20:47,825 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:20:47,825 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:20:55,203 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:20:55,209 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:20:55,210 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:21:27,233 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:21:27,246 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:21:27,246 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:25:12,285 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:25:12,294 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:25:12,295 INFO    MainThread:29373 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 12:25:37,712 INFO    MainThread:29373 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 12:25:37,714 INFO    MainThread:29373 [wandb_run.py:_finish():2064] finishing run jay-okoro/nerf/zn659ya2
2024-04-27 12:25:37,716 ERROR   MainThread:29373 [jupyter.py:save_history():437] Run pip install nbformat to save notebook history
2024-04-27 12:25:37,717 INFO    MainThread:29373 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 12:25:37,717 INFO    MainThread:29373 [wandb_init.py:_jupyter_teardown():449] cleaning up jupyter logic
2024-04-27 12:25:37,717 INFO    MainThread:29373 [wandb_run.py:_atexit_cleanup():2304] got exitcode: 0
2024-04-27 12:25:37,719 INFO    MainThread:29373 [wandb_run.py:_restore():2287] restore
2024-04-27 12:25:37,720 INFO    MainThread:29373 [wandb_run.py:_restore():2293] restore done
2024-04-27 12:25:42,428 INFO    MainThread:29373 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-04-27 12:25:42,434 INFO    MainThread:29373 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-04-27 12:25:42,453 INFO    MainThread:29373 [wandb_run.py:_footer_sync_info():3895] logging synced files
